time	hru_ea(1)	hru_ea(2)	hru_ea(3)	hru_ea(4)	hru_ea(5)	hru_ea(6)	hru_ea(7)	hru_ea(8)	hru_ea(9)	hru_ea(10)	hru_ea(11)	hru_ea(12)	hru_ea(13)	hru_ea(14)	hru_ea(15)	hru_ea(16)	hru_ea(17)	hru_ea(18)	hru_ea(19)	hru_ea(20)	hru_ea(21)	hru_ea(22)	hru_ea(23)	hru_ea(24)	hru_ea(25)	hru_ea(26)	hru_ea(27)	hru_ea(28)	hru_ea(29)	hru_ea(30)	hru_ea(31)	hru_ea(32)	hru_ea(33)	hru_ea(34)	hru_ea(35)	hru_ea(36)	hru_ea(37)	hru_ea(38)	hru_ea(39)	hru_ea(40)	hru_ea(41)	hru_ea(42)	hru_ea(43)	hru_ea(44)	hru_ea(45)	hru_ea(46)	hru_ea(47)	hru_ea(48)
units	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)
2022-08-27T00:00	0.06005263	0.0586713	0.06181433	0.06752175	0.06366067	0.05616319	0.06418569	0.07120562	0.08099336	0.0637848	0.06689858	0.08030466	0.0507796	0.0923726	0.09462373	0.09358658	0.09052203	0.0590076	0.05645254	0.06161512	0.06914934	0.1090536	0.0575153	0.06677457	0.1070318	0.09069904	0.1092004	0.1077861	0.06676331	0.06887659	0.06752744	0.06894034	0.08061826	0.05733855	0.1145702	0.05897238	0.09359333	0.05475069	0.1153954	0.04884746	0.1086296	0.05376231	0.06097952	0.05506648	0.05748581	0.05846636	0.08073196	0.07023252
2022-08-27T01:00	0.08739221	0.08530756	0.09004214	0.09865264	0.09282791	0.08153876	0.09361773	0.1042208	0.1190629	0.09301691	0.09770878	0.1180213	0.07346695	0.136337	0.139768	0.1381973	0.1335204	0.08581894	0.08197331	0.0897365	0.1011167	0.1618311	0.08356809	0.09752758	0.1587447	0.1337814	0.1620602	0.1598847	0.09751113	0.1007008	0.09866096	0.100794	0.1185017	0.08330391	0.1702941	0.08576768	0.1381973	0.07941093	0.1715671	0.07056984	0.1611914	0.07792885	0.08878747	0.07989004	0.0835252	0.08500207	0.1186689	0.1027443
2022-08-27T02:00	0.09053378	0.08851475	0.09310063	0.1014177	0.0957986	0.08484645	0.09656603	0.106777	0.1209635	0.09597771	0.1005132	0.1199716	0.07696347	0.1380035	0.1412679	0.1397638	0.1353261	0.08900802	0.08526985	0.0928078	0.10379	0.1621304	0.08682643	0.1003349	0.1592131	0.1355721	0.1623381	0.1602944	0.1003179	0.1033882	0.1014262	0.1034755	0.1204315	0.08656645	0.1700817	0.08895478	0.1397739	0.08277939	0.1712763	0.07412648	0.1615202	0.0813311	0.09188733	0.08324348	0.08678181	0.08821244	0.1205919	0.1053581
2022-08-27T03:00	0.2277813	0.2242588	0.2322304	0.2464142	0.23686	0.2177945	0.2381631	0.2553811	0.2785589	0.2371648	0.2448816	0.2769624	0.2036311	0.3064216	0.312143	0.3095163	0.3017056	0.2251105	0.2185483	0.2317123	0.2504015	0.3483296	0.2212818	0.2445886	0.3433434	0.3021362	0.3487048	0.3451984	0.2445468	0.2497187	0.2464352	0.2498679	0.2776892	0.220824	0.3619198	0.2250329	0.3095163	0.2141163	0.3639859	0.1984189	0.3472926	0.2115186	0.2301246	0.2149329	0.2212054	0.2237183	0.2779475	0.2530203
2022-08-27T04:00	0.208863	0.2051818	0.2135032	0.228422	0.2183682	0.1984599	0.2197416	0.2378794	0.2625584	0.2186874	0.226805	0.2608552	0.1838261	0.2925666	0.2987952	0.295938	0.2874424	0.2060876	0.1992523	0.2129891	0.2326197	0.3383201	0.2021011	0.2264751	0.3328295	0.2879246	0.3387394	0.3348443	0.2264557	0.2319054	0.228422	0.2320639	0.2616281	0.2016121	0.3524247	0.2059987	0.295938	0.1946587	0.3544002	0.1784935	0.3371765	0.1919725	0.211308	0.1955052	0.2020137	0.204633	0.2619158	0.2353969
2022-08-27T05:00	0.1112443	0.1086561	0.1145461	0.12525	0.1180076	0.1039585	0.1189921	0.1321642	0.1505532	0.1182404	0.1240808	0.1492585	0.0938832	0.1735814	0.1784394	0.1761989	0.1696019	0.1092862	0.1045003	0.1141727	0.1283043	0.2064254	0.1064907	0.1238481	0.2025508	0.169982	0.2067068	0.2039962	0.123827	0.1277924	0.1252607	0.127912	0.149848	0.1061597	0.2170023	0.1092202	0.1762135	0.101314	0.2185851	0.09027006	0.2056129	0.09946391	0.1129813	0.1019051	0.1064355	0.1082722	0.1500618	0.1303374
2022-08-27T06:00	0.07407423	0.07200453	0.07671427	0.08539086	0.0795083	0.06828466	0.08030762	0.09105985	0.1064039	0.0796937	0.08443683	0.105318	0.06040247	0.1260949	0.1303107	0.1283672	0.1226633	0.0725075	0.06870984	0.07641602	0.08789037	0.1548083	0.07028748	0.08424864	0.1513807	0.1229893	0.1550739	0.1526431	0.08422695	0.08747046	0.08539818	0.08756778	0.1058152	0.0700182	0.1642664	0.07245706	0.1283672	0.06619454	0.1656936	0.0576116	0.1540909	0.06474642	0.07546217	0.06666624	0.07023845	0.07169804	0.1059933	0.08955784
2022-08-27T07:00	0.09260498	0.09035873	0.0954616	0.1047529	0.09846612	0.08630004	0.09931824	0.1107685	0.1268278	0.09867002	0.1037338	0.1256996	0.07761792	0.1470427	0.1513157	0.1493574	0.1435481	0.09090967	0.08676787	0.09513205	0.1074143	0.1770723	0.08848509	0.1035382	0.1736332	0.1438713	0.1773275	0.1749032	0.1035204	0.106965	0.1047619	0.1070657	0.1262199	0.08820059	0.1865081	0.09085444	0.1493574	0.0840099	0.1879281	0.07450548	0.1763593	0.08241536	0.0941089	0.08452547	0.0884389	0.09002962	0.1264009	0.1091729
2022-08-27T08:00	0.1101619	0.1076452	0.1133661	0.1237484	0.1167252	0.1030726	0.1176826	0.1304526	0.1482464	0.1169563	0.12262	0.1470031	0.09326852	0.1704893	0.1751816	0.1730148	0.1666597	0.108253	0.1036028	0.1129951	0.1267136	0.2033703	0.1055376	0.1223997	0.1996183	0.167021	0.2036491	0.2010072	0.1223787	0.1262167	0.1237696	0.1263246	0.1475738	0.1052083	0.2136054	0.1081968	0.1730291	0.1004935	0.2151415	0.08974561	0.2025799	0.0986948	0.1118501	0.1010732	0.1054827	0.1072727	0.1477728	0.1286859
2022-08-27T09:00	0.1930831	0.1894806	0.1976484	0.2123036	0.2024162	0.1829023	0.2037775	0.221644	0.2460715	0.2027296	0.2107099	0.2443933	0.1686339	0.275954	0.2821758	0.2793172	0.2708533	0.1903672	0.1836812	0.1971382	0.2164467	0.3218113	0.1864554	0.2104033	0.3162843	0.27133	0.322236	0.318327	0.2103673	0.215745	0.2123217	0.215911	0.2451586	0.1859877	0.3352173	0.1902685	0.2793172	0.1791773	0.3372141	0.1634338	0.3206725	0.1765634	0.1954969	0.1800199	0.1863747	0.1889406	0.245428	0.2191809
2022-08-27T10:00	0.09358464	0.09157025	0.0961428	0.104409	0.09882385	0.08791079	0.09958153	0.1097189	0.1237524	0.09900216	0.1035029	0.1227774	0.08003128	0.1411736	0.1448304	0.1431458	0.1381753	0.09206215	0.08833879	0.09585362	0.1067606	0.1667985	0.08988292	0.1033261	0.1639077	0.1384633	0.1670154	0.1649776	0.1033084	0.1063609	0.1044179	0.1064516	0.1232225	0.08962646	0.1747121	0.09201444	0.1431458	0.08584373	0.1759071	0.07718711	0.1661976	0.08439972	0.09492536	0.08630754	0.08984402	0.09126994	0.1233782	0.1083182
2022-08-27T11:00	0.2703329	0.2674685	0.2739702	0.2853926	0.2777227	0.2621356	0.2787865	0.2925117	0.3106167	0.2779588	0.2841613	0.3093649	0.250317	0.3318103	0.3361081	0.3341483	0.3282487	0.2681534	0.2627632	0.2735509	0.2885533	0.3627346	0.2650159	0.2839204	0.359081	0.3285785	0.3630055	0.3604247	0.2838963	0.2880161	0.2853926	0.2881381	0.3099381	0.2646317	0.3725407	0.2680848	0.3341483	0.2590844	0.373992	0.2459086	0.3619532	0.2569217	0.2722503	0.259772	0.264948	0.2670355	0.3101467	0.290637
2022-08-27T12:00	0.08548297	0.0839157	0.08746839	0.09383674	0.08954104	0.08105253	0.09013269	0.09789175	0.1084835	0.08967726	0.0931446	0.1077564	0.07483628	0.1209291	0.1232908	0.1222067	0.1189873	0.08430147	0.08139163	0.08724656	0.09563578	0.1381687	0.08259921	0.09301142	0.1361106	0.119169	0.1383267	0.1368718	0.09299577	0.09533111	0.09384463	0.09540318	0.108088	0.08239565	0.1437717	0.08425853	0.1222067	0.07943048	0.1446118	0.07256862	0.1377451	0.07829193	0.08653279	0.07979744	0.08256408	0.08368075	0.1082047	0.09682272
2022-08-27T13:00	0.2042222	0.2018176	0.2072602	0.2168397	0.2104098	0.1973846	0.2112923	0.222816	0.2381019	0.2106036	0.2158099	0.2370592	0.1875575	0.2554384	0.2586651	0.2571871	0.2527614	0.2024121	0.1979005	0.206913	0.219498	0.2785726	0.1997915	0.2155937	0.2758609	0.2530187	0.2787729	0.2768751	0.2155756	0.2190407	0.2168397	0.2191504	0.2375308	0.1994724	0.2858851	0.2023441	0.2571871	0.1948397	0.2869728	0.1839088	0.2780124	0.1930565	0.2058225	0.1954154	0.1997243	0.2014617	0.2376882	0.2212435
2022-08-27T14:00	0.1415803	0.1387709	0.1451374	0.1565768	0.1488506	0.1336664	0.1499057	0.163899	0.1831098	0.1491012	0.1553358	0.1817841	0.1226165	0.2042409	0.2085304	0.2065614	0.2007092	0.1394655	0.1342579	0.1447341	0.1598188	0.2357457	0.136428	0.1550887	0.2319667	0.2010425	0.2360296	0.2333693	0.1550627	0.159272	0.1565899	0.1593919	0.1823856	0.1360584	0.2460206	0.1393947	0.2065614	0.1307776	0.2475676	0.1186053	0.2349457	0.1287553	0.1434456	0.1314245	0.1363587	0.1383603	0.1825966	0.1619688
2022-08-27T15:00	0.1242882	0.1221404	0.1269974	0.1356856	0.1298356	0.1182128	0.1306353	0.1411243	0.1537075	0.1300189	0.1347463	0.1528461	0.1096603	0.168781	0.1718719	0.1704597	0.1662251	0.1226614	0.1186787	0.1266914	0.1381284	0.1913408	0.1203379	0.1345569	0.1886578	0.1664744	0.1915424	0.189655	0.1345457	0.1377185	0.1356968	0.1378095	0.1532432	0.1200566	0.1986332	0.1226102	0.1704597	0.1159856	0.1997187	0.1065402	0.1907774	0.1144195	0.1257146	0.1164924	0.1202876	0.1218248	0.1533757	0.1397445
2022-08-27T16:00	0.09485359	0.09262986	0.09767904	0.1068506	0.1006479	0.0886073	0.1014893	0.1127744	0.1266129	0.1008492	0.1058459	0.1256522	0.07998138	0.1436121	0.1471567	0.1455342	0.1407011	0.09317544	0.08907126	0.09735324	0.1094727	0.1699143	0.09077364	0.105653	0.1667343	0.1409709	0.1701503	0.1679089	0.1056355	0.1090302	0.1068595	0.1091294	0.1260955	0.09049168	0.1786286	0.09312075	0.1455342	0.08633484	0.1799388	0.0768816	0.1692553	0.08475143	0.09634144	0.0868466	0.09072786	0.0923039	0.1262496	0.1112042
2022-08-27T17:00	0.1152741	0.1129366	0.1182454	0.1278356	0.1213669	0.108664	0.1222477	0.1339551	0.1481154	0.1215689	0.1267922	0.1471381	0.09943981	0.1652996	0.1688541	0.1672226	0.1623766	0.113505	0.1091578	0.1179107	0.1305593	0.1914591	0.1109675	0.1265928	0.1883154	0.1626541	0.1916998	0.1894773	0.1265719	0.1300963	0.1278462	0.1302039	0.1475836	0.1106609	0.2000142	0.1134481	0.1672226	0.106252	0.2013094	0.09609922	0.1908054	0.1045565	0.1168437	0.1067897	0.110921	0.1125874	0.1477323	0.1323497
2022-08-27T18:00	0.118933	0.1163049	0.1222763	0.1330891	0.1257779	0.1115249	0.1267754	0.1399684	0.1561091	0.1260188	0.1319154	0.1549915	0.101253	0.175868	0.179983	0.178085	0.1724964	0.1169398	0.1120795	0.1218893	0.1361719	0.2062329	0.1141026	0.1316861	0.2025636	0.172815	0.2065055	0.2039222	0.1316643	0.1356555	0.1331112	0.1357676	0.1555047	0.1137583	0.216231	0.1168811	0.1780976	0.1088259	0.2177301	0.09755382	0.2054601	0.1069423	0.1206949	0.1094327	0.1140451	0.1159158	0.1556836	0.1382212
2022-08-27T19:00	0.1449662	0.1415205	0.1493647	0.1636532	0.1540005	0.1352644	0.1553098	0.1729035	0.1961788	0.1542978	0.1620906	0.1946654	0.1218734	0.2230223	0.228631	0.2260605	0.2184234	0.1423599	0.1359892	0.1488756	0.1677384	0.2646594	0.13863	0.1617932	0.2596184	0.2188607	0.2650479	0.2614782	0.1617662	0.1670558	0.1636805	0.1672088	0.1953571	0.1381847	0.2784619	0.1422757	0.2260605	0.1317379	0.2805569	0.1170668	0.2636075	0.129283	0.1472806	0.1325355	0.1385596	0.1410072	0.1955976	0.1704518
2022-08-27T20:00	0.1578681	0.1550262	0.1614634	0.1730045	0.1652302	0.1498369	0.166289	0.1803414	0.1994838	0.1654804	0.1717485	0.1981524	0.1385506	0.2207452	0.2249717	0.2230345	0.2172638	0.1557224	0.1504481	0.1610557	0.1762475	0.251597	0.152644	0.171504	0.2479182	0.217594	0.2518834	0.2492811	0.1714753	0.1757032	0.173019	0.1758355	0.1987596	0.1522695	0.2616069	0.1556566	0.2230345	0.1468896	0.2631104	0.1344296	0.2508289	0.1448309	0.159771	0.1475651	0.1525794	0.1546072	0.1989733	0.1783955
2022-08-27T21:00	0.1654052	0.1625101	0.1690581	0.1807788	0.1728858	0.1572173	0.1739646	0.1882272	0.2076117	0.1731331	0.1795112	0.2062765	0.1457	0.2292965	0.2335563	0.2316099	0.2257748	0.1632123	0.1578451	0.1686454	0.184076	0.260411	0.1600808	0.1792556	0.2567078	0.2261182	0.2606892	0.2580841	0.1792406	0.1835227	0.180794	0.1836455	0.2068918	0.1597017	0.2704794	0.1631433	0.2316099	0.154217	0.2719785	0.1415011	0.2596333	0.1521077	0.1673284	0.1548997	0.1600131	0.1620846	0.2070972	0.1862577
2022-08-27T22:00	0.1770807	0.1743897	0.1804785	0.1913037	0.184013	0.1694496	0.1850077	0.1981419	0.2157993	0.1842457	0.1901345	0.2145838	0.158617	0.2367154	0.2405459	0.2387885	0.2334087	0.1750405	0.1700258	0.1800829	0.1943449	0.2645491	0.1721149	0.189911	0.2612636	0.2337361	0.264796	0.2624867	0.1898791	0.1938242	0.1913197	0.193938	0.2151371	0.1717651	0.2734699	0.1749812	0.2387885	0.1666376	0.2748218	0.1546274	0.2638663	0.1646511	0.1788705	0.167262	0.1720566	0.1739768	0.2153338	0.1963419
2022-08-27T23:00	0.1758919	0.173267	0.1792012	0.1897581	0.1826593	0.1684518	0.1836297	0.1964	0.2135762	0.1828745	0.1886158	0.2123924	0.1578746	0.2335648	0.2372881	0.2355737	0.230496	0.1739125	0.1690094	0.178824	0.1927059	0.2605074	0.1710537	0.1883944	0.2573122	0.2307811	0.2607503	0.2584971	0.1883628	0.1922064	0.1897581	0.1923191	0.2129394	0.1707066	0.2691487	0.173839	0.2355737	0.165703	0.2704394	0.1539892	0.2598358	0.1637726	0.1776369	0.1663228	0.1709958	0.1728719	0.2131338	0.1946508
2022-08-28T00:00	0.1133239	0.1111294	0.1161076	0.1250678	0.1190239	0.107121	0.1198519	0.1307961	0.1458061	0.1192153	0.1241025	0.1447564	0.0984411	0.1635073	0.1668806	0.1653299	0.1607307	0.1116696	0.1075883	0.1157931	0.1276076	0.188215	0.1092899	0.123904	0.1852557	0.1609994	0.1884299	0.1863439	0.1238935	0.1271793	0.1250783	0.1272755	0.1452382	0.1090015	0.19627	0.1116126	0.1653299	0.1048567	0.1974712	0.09528701	0.1875984	0.1032623	0.1147957	0.10536	0.109234	0.1107989	0.1454071	0.1292797
2022-08-28T01:00	0.1169501	0.1151115	0.1192782	0.1266989	0.1216998	0.1117409	0.1223895	0.1313878	0.143516	0.1218642	0.1258918	0.1426832	0.1043446	0.1580745	0.1607276	0.1595063	0.1556489	0.1155613	0.1121311	0.1190163	0.1287806	0.1773361	0.1135594	0.125733	0.1750576	0.155893	0.1775144	0.1759027	0.1257225	0.1284243	0.1266989	0.1285106	0.1430634	0.1133186	0.1835275	0.1155124	0.1595178	0.1098181	0.1844613	0.1016367	0.1768656	0.1084697	0.1181739	0.110249	0.1135208	0.1148385	0.1432062	0.1301492
2022-08-28T02:00	0.09380759	0.09204741	0.09603466	0.1032062	0.09836764	0.08882783	0.09903171	0.1077737	0.1197301	0.09852498	0.1024222	0.1189016	0.08185007	0.1330246	0.1356774	0.1344615	0.1308428	0.09247679	0.08920567	0.09578396	0.1052296	0.1524465	0.09056265	0.1022764	0.1501241	0.1310416	0.1526198	0.1509913	0.1022592	0.104887	0.1032148	0.104966	0.1192758	0.0903403	0.1587729	0.09242986	0.1344615	0.08700481	0.1597179	0.07931033	0.1519708	0.08573296	0.09497929	0.08742017	0.09052428	0.09178288	0.1194139	0.1065659
2022-08-28T03:00	0.112906	0.1111041	0.1151811	0.1224645	0.1175672	0.1077982	0.118233	0.1270672	0.1389929	0.1177259	0.1216748	0.1381757	0.1005558	0.1530834	0.1556944	0.1544905	0.150928	0.1115379	0.1081836	0.1149284	0.1245062	0.172031	0.1095792	0.1215215	0.1697875	0.1511368	0.1722037	0.1706181	0.1215113	0.124162	0.1224748	0.1242454	0.138555	0.109347	0.1781294	0.1115001	0.1545017	0.1059084	0.1790471	0.09790582	0.1715629	0.104591	0.1141059	0.1063328	0.109542	0.1108314	0.1386816	0.1258598
2022-08-28T04:00	0.09777475	0.09596724	0.1000671	0.1074113	0.1024599	0.09266281	0.1031333	0.112102	0.1243361	0.102615	0.1066144	0.1234869	0.08548988	0.1377202	0.1404229	0.1391859	0.1354934	0.09640607	0.09304844	0.0998063	0.1094959	0.1575114	0.09444563	0.1064628	0.1551472	0.135699	0.1576902	0.1560314	0.1064449	0.1091399	0.1074203	0.1092219	0.123875	0.0942141	0.1639489	0.09636536	0.1391859	0.09079495	0.1649122	0.08288423	0.1570204	0.08947745	0.09897744	0.0912122	0.09440567	0.09569997	0.1240183	0.1108659
2022-08-28T05:00	0.1082117	0.1064373	0.1104675	0.1176513	0.1128133	0.1031858	0.1134687	0.1221976	0.1340044	0.112965	0.1168664	0.1331869	0.09606483	0.1471107	0.1496823	0.1484988	0.144987	0.1068693	0.103562	0.1102075	0.1196648	0.1658452	0.1049375	0.1167197	0.1636125	0.1451866	0.1660107	0.1644437	0.1167002	0.1193254	0.1176513	0.1194052	0.1335619	0.1047071	0.171874	0.1068333	0.1485095	0.1013318	0.1727789	0.09345401	0.1653729	0.100025	0.1094033	0.101745	0.104902	0.106177	0.1336945	0.1210009
2022-08-28T06:00	0.1115967	0.1099073	0.1137298	0.1205247	0.1159486	0.1068055	0.1165729	0.1248163	0.1358955	0.1160946	0.1197909	0.1351329	0.1000028	0.1482986	0.1506882	0.149592	0.1463241	0.1103158	0.1071673	0.1134815	0.1224334	0.1656589	0.108479	0.1196506	0.1636101	0.1465046	0.1658129	0.1643728	0.1196306	0.1221066	0.1205348	0.122178	0.1354801	0.1082594	0.1712214	0.1102786	0.149592	0.1050398	0.1720643	0.09749703	0.1652332	0.1037924	0.1127203	0.1054318	0.1084424	0.109648	0.1356035	0.1236867
2022-08-28T07:00	0.1076932	0.1062531	0.1094999	0.1152502	0.1113901	0.1036175	0.1119142	0.1188546	0.1281009	0.1115116	0.1146257	0.1274767	0.09779151	0.1385445	0.1405161	0.1396132	0.1369153	0.1066115	0.103924	0.1092978	0.1168495	0.1527872	0.1050428	0.1145107	0.1511083	0.1370645	0.1529077	0.1517278	0.1144916	0.1165767	0.1152502	0.1166448	0.127762	0.1048571	0.157315	0.1065756	0.1396132	0.1021063	0.1579908	0.09564004	0.152437	0.1010416	0.1086479	0.1024432	0.1050163	0.1060386	0.1278678	0.1179072
2022-08-28T08:00	0.1040598	0.1027309	0.1057408	0.1110626	0.1074914	0.1002796	0.1079783	0.1143981	0.1229406	0.1075994	0.1104892	0.1223522	0.09485901	0.1324212	0.1342363	0.1334033	0.1309221	0.1030595	0.1005672	0.1055548	0.1125455	0.1454708	0.1016053	0.1103786	0.1439347	0.1310647	0.1455855	0.1445142	0.1103694	0.1122924	0.1110719	0.1123486	0.1226258	0.1014344	0.1496203	0.1030249	0.1334033	0.09887778	0.1502414	0.09285467	0.1451582	0.09788982	0.1049545	0.09919517	0.1015797	0.1025324	0.1227171	0.1135251
2022-08-28T09:00	0.1231761	0.122064	0.1245584	0.1289196	0.125997	0.1200184	0.1263987	0.1316178	0.1384515	0.126092	0.1284569	0.1379922	0.1154538	0.1463785	0.147971	0.1472396	0.1450533	0.1223411	0.120261	0.1244018	0.130121	0.1569862	0.121134	0.1283602	0.1558073	0.1451733	0.1570772	0.1562485	0.1283495	0.1299254	0.1289196	0.1299689	0.1381987	0.1209813	0.1601414	0.1223103	0.1472396	0.1188421	0.160605	0.1137495	0.1567475	0.118014	0.1239019	0.1191126	0.1211034	0.1219	0.1382676	0.1309166
2022-08-28T10:00	0.1117403	0.1108631	0.1128481	0.116289	0.1139846	0.1092363	0.1143059	0.1184304	0.1233142	0.1140601	0.1159244	0.1229926	0.1055978	0.1287386	0.1298203	0.1293251	0.1278401	0.1110841	0.1094271	0.1127266	0.1172439	0.1364517	0.1101201	0.1158574	0.1355545	0.1279233	0.1365202	0.1358854	0.1158478	0.1170891	0.1162986	0.1171181	0.1231355	0.1100013	0.1388468	0.1110565	0.1293251	0.1083049	0.1392048	0.104224	0.136266	0.1076402	0.1123255	0.1085123	0.1101018	0.1107344	0.1231891	0.117865
2022-08-28T11:00	0.1079454	0.1074282	0.1085907	0.1106115	0.1092666	0.1064622	0.1094474	0.1118514	0.1147841	0.1093118	0.1104015	0.1146007	0.1042763	0.1178656	0.1184735	0.1181992	0.1173541	0.1075528	0.1065681	0.1085188	0.1111702	0.1221703	0.1069841	0.1103559	0.1216686	0.1174052	0.1222055	0.1218532	0.1103559	0.1110785	0.1106207	0.1110968	0.114684	0.1069132	0.1234902	0.1075439	0.1181992	0.1058987	0.1236862	0.1034479	0.1220645	0.1055041	0.1082856	0.1060217	0.1069752	0.1073481	0.1147174	0.1115288
2022-08-28T12:00	0.09215346	0.09147976	0.09300007	0.09564352	0.09387396	0.09019725	0.09411912	0.09727391	0.1013704	0.09392839	0.09536036	0.1010941	0.08702242	0.1060799	0.1070233	0.1065887	0.1052944	0.09164611	0.0903684	0.09290567	0.09637209	0.1127847	0.09090294	0.09530519	0.1120031	0.1053697	0.1128407	0.1122977	0.09530519	0.0962538	0.09565044	0.09628162	0.1012249	0.09081702	0.1148734	0.09162614	0.1065887	0.08938277	0.1151827	0.08583519	0.1126248	0.08880195	0.09260279	0.08956729	0.09088971	0.09138008	0.1012685	0.09685354
2022-08-28T13:00	0.03225618	0.0317066	0.03294213	0.03513355	0.03365797	0.03058303	0.03386047	0.03651928	0.04011593	0.03370423	0.0348967	0.03986942	0.02814916	0.04445842	0.04535286	0.04494292	0.04372037	0.03184607	0.03071481	0.03286343	0.03574986	0.05101823	0.03119038	0.03484899	0.05023338	0.04379093	0.05107445	0.05052514	0.03484398	0.03564478	0.03513607	0.03566782	0.03998259	0.03111066	0.05314967	0.03183217	0.04494292	0.02994672	0.05347093	0.02726374	0.0508534	0.02950066	0.03261886	0.03009095	0.03117494	0.03161525	0.04002227	0.03615479
2022-08-28T14:00	0.031256	0.03065013	0.03202472	0.0344938	0.03282902	0.029493	0.03305664	0.03606799	0.04018383	0.03288106	0.03422557	0.03989933	0.02679606	0.04521711	0.04626232	0.04578145	0.04435589	0.0307995	0.02963936	0.03193926	0.03519137	0.05294209	0.03014224	0.03417165	0.05200907	0.04443919	0.05301058	0.05235412	0.03416676	0.03507342	0.03449627	0.03510099	0.04002868	0.03006342	0.05548377	0.03078386	0.04578462	0.02878528	0.05586413	0.0258221	0.05274785	0.02828925	0.03166118	0.02894519	0.03012909	0.03056127	0.04007376	0.03565145
2022-08-28T15:00	0.03194157	0.03132396	0.03272516	0.03524167	0.03354495	0.03019709	0.03377695	0.03684589	0.04103945	0.033598	0.03496831	0.04074961	0.02747293	0.04616643	0.04723093	0.04674119	0.04528928	0.03147623	0.03032907	0.03263805	0.03595257	0.0540327	0.0308062	0.03491336	0.05308276	0.04537413	0.05410243	0.05343407	0.03490837	0.03583236	0.03524419	0.03586047	0.04088139	0.03072585	0.05662026	0.03146029	0.04674442	0.02950761	0.05700747	0.02647658	0.05383494	0.02900027	0.03235459	0.02967116	0.0307928	0.03123337	0.04092732	0.03642141
2022-08-28T16:00	0.04801326	0.04721327	0.04902567	0.05225892	0.05008201	0.04574458	0.05038079	0.05430264	0.05960431	0.05015027	0.05190955	0.05924105	0.04234924	0.06600046	0.06731729	0.06671379	0.06491374	0.04740788	0.0459172	0.04890952	0.05316795	0.07565358	0.04653938	0.05183918	0.07449915	0.06501763	0.07573627	0.07492831	0.05183178	0.05301297	0.05226265	0.05304695	0.05940782	0.04643516	0.07878798	0.04738736	0.06671379	0.04490961	0.07926034	0.04102705	0.07541114	0.04432286	0.04854856	0.04509908	0.04651919	0.04709413	0.05946629	0.05376513
2022-08-28T17:00	0.05120508	0.05038942	0.05223357	0.05551991	0.05330686	0.04889093	0.05361162	0.05759359	0.06295639	0.0533791	0.0551625	0.06258768	0.04561276	0.06939951	0.07072447	0.07011728	0.06830898	0.05058862	0.04906723	0.05211799	0.05644037	0.0790771	0.04969943	0.05509595	0.07792258	0.06840835	0.07916322	0.07835377	0.05508813	0.0562847	0.05552384	0.05632059	0.06275424	0.04959595	0.08221864	0.05056685	0.07011728	0.04803859	0.08268747	0.04438295	0.07884071	0.04744225	0.05174667	0.04823304	0.04968158	0.05026662	0.0628157	0.05704667
2022-08-28T18:00	0.0795781	0.07816649	0.08136114	0.08706602	0.08322098	0.07558947	0.08375153	0.09068798	0.1001102	0.0833459	0.08644932	0.09946135	0.06984898	0.1115346	0.1138961	0.1128109	0.1095872	0.07851024	0.07589031	0.08115742	0.08867507	0.1288812	0.07698212	0.08632644	0.1267983	0.1097767	0.1290386	0.1275759	0.0863203	0.08840508	0.0870722	0.08846781	0.09976091	0.07679919	0.1345474	0.07847637	0.1128109	0.07412248	0.1354031	0.06753292	0.1284448	0.07309843	0.08052009	0.07445586	0.07695438	0.07795863	0.0998656	0.08973688
2022-08-28T19:00	0.07180357	0.07047494	0.07349414	0.07890341	0.07525781	0.0677475	0.07575371	0.08235046	0.09133385	0.075372	0.07831614	0.09071041	0.06180829	0.1022699	0.1045355	0.1034944	0.1004047	0.07079861	0.06806749	0.0733028	0.08043474	0.1189673	0.06922969	0.07820365	0.116964	0.10058	0.119122	0.1177037	0.0781924	0.08017579	0.07890908	0.08023327	0.09099274	0.0690357	0.1244465	0.07076258	0.1034944	0.06618993	0.1252702	0.05966296	0.1185529	0.06510123	0.07269455	0.06654179	0.06920113	0.07027523	0.0910956	0.08144296
