time	Albedo(1)	Albedo(2)	Albedo(3)	Albedo(4)	Albedo(5)	Albedo(6)	Albedo(7)	Albedo(8)	Albedo(9)	Albedo(10)	Albedo(11)	Albedo(12)	Albedo(13)	Albedo(14)	Albedo(15)	Albedo(16)	Albedo(17)	Albedo(18)	Albedo(19)	Albedo(20)	Albedo(21)	Albedo(22)	Albedo(23)	Albedo(24)	Albedo(25)	Albedo(26)	Albedo(27)	Albedo(28)	Albedo(29)	Albedo(30)	Albedo(31)	Albedo(32)	Albedo(33)	Albedo(34)	Albedo(35)	Albedo(36)	Albedo(37)	Albedo(38)	Albedo(39)	Albedo(40)	Albedo(41)	Albedo(42)	Albedo(43)	Albedo(44)	Albedo(45)	Albedo(46)	Albedo(47)	Albedo(48)
units	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()
2022-10-01T14:00	0.8849034	0.8850367	0.8846727	0.8725333	0.8735319	0.8851958	0.8734807	0.8740523	0.8401586	0.8735263	0.8725932	0.8404796	0.8856119	0.8160094	0.8063101	0.816277	0.8162968	0.8850221	0.8851728	0.8847087	0.8736019	0.77913	0.8850967	0.8726076	0.7937025	0.8162437	0.7790313	0.7935844	0.8725977	0.8736273	0.8725341	0.8736151	0.8403234	0.8851035	0.777762	0.8850117	0.8162603	0.8852747	0.7777361	0.8858062	0.779429	0.8853569	0.884787	0.8852581	0.8851031	0.8850424	0.8402646	0.8741362
2022-10-01T15:00	0.88457	0.8847034	0.8843394	0.8711741	0.8721677	0.8848625	0.8721167	0.8726854	0.8389608	0.8721621	0.8712337	0.8392802	0.8852785	0.814932	0.8052811	0.8151984	0.815218	0.8846887	0.8848395	0.8843754	0.8722373	0.7782366	0.8847633	0.871248	0.7927364	0.8151652	0.7781384	0.7926189	0.8712381	0.8722626	0.8711748	0.8722505	0.8391248	0.8847701	0.7768754	0.8846784	0.8151817	0.8849414	0.7768496	0.8854728	0.7785341	0.8850235	0.8844536	0.8849248	0.8847697	0.8847091	0.8390663	0.872769
2022-10-01T16:00	0.8842367	0.88437	0.884006	0.8698216	0.8708102	0.8845292	0.8707596	0.8713254	0.837769	0.8708047	0.8698809	0.8380868	0.8849452	0.81386	0.8042573	0.814125	0.8141446	0.8843554	0.8845061	0.884042	0.8708796	0.7773477	0.88443	0.8698951	0.7917751	0.814092	0.7772499	0.7916582	0.8698853	0.8709047	0.8698223	0.8708926	0.8379321	0.8844368	0.7759932	0.884345	0.8141084	0.884608	0.7759676	0.8851395	0.7776437	0.8846902	0.8841203	0.8845914	0.8844364	0.8843757	0.837874	0.8714085
2022-10-01T17:00	0.8839034	0.8840367	0.8836727	0.8684758	0.8694596	0.8841958	0.8694091	0.8699722	0.8365831	0.8694541	0.8685349	0.8368993	0.8846119	0.8127934	0.8032386	0.8130571	0.8130766	0.8840221	0.8841728	0.8837087	0.8695285	0.7764631	0.8840967	0.868549	0.7908186	0.8130243	0.7763659	0.7907023	0.8685392	0.8695535	0.8684766	0.8695415	0.8367454	0.8841035	0.7751155	0.8840117	0.8130406	0.8842747	0.7750899	0.8848062	0.7767577	0.8843569	0.883787	0.8842581	0.8841031	0.8840424	0.8366876	0.8700549
2022-10-01T18:00	0.88357	0.8837034	0.8833394	0.8671368	0.8681156	0.8838625	0.8680655	0.8686257	0.8354031	0.8681102	0.8671955	0.8357177	0.8842785	0.8117321	0.8022249	0.8119945	0.8120139	0.8836887	0.8838395	0.8833754	0.8681843	0.775583	0.8837633	0.8672096	0.7898669	0.8119618	0.7754862	0.7897512	0.8671999	0.8682091	0.8671375	0.8681972	0.8355647	0.8837701	0.7742421	0.8836784	0.811978	0.8839414	0.7742167	0.8844728	0.7758761	0.8840235	0.8834536	0.8839248	0.8837697	0.8837091	0.8355071	0.868708
2022-10-01T19:00	0.8832367	0.88337	0.883006	0.8658045	0.8667784	0.8835292	0.8667285	0.8672859	0.8342291	0.866773	0.8658629	0.8345421	0.8839452	0.8106761	0.8012163	0.8109371	0.8109564	0.8833554	0.8835061	0.883042	0.8668467	0.7747073	0.88343	0.8658769	0.78892	0.8109046	0.774611	0.7888048	0.8658672	0.8668714	0.8658052	0.8668595	0.8343898	0.8834368	0.773373	0.883345	0.8109208	0.883608	0.7733478	0.8841395	0.7749989	0.8836902	0.8831203	0.8835914	0.8834364	0.8833757	0.8343325	0.8673678
2022-10-01T20:00	0.8829034	0.8830367	0.8826727	0.8644788	0.8654478	0.8831958	0.8653982	0.8659528	0.8330608	0.8654424	0.8645369	0.8333723	0.8836119	0.8096253	0.8002127	0.8098851	0.8099043	0.8830221	0.8831728	0.8827087	0.8655158	0.7738359	0.8830967	0.8645509	0.7879777	0.8098527	0.7737401	0.7878631	0.8645412	0.8655404	0.8644795	0.8655286	0.8332208	0.8831035	0.7725083	0.8830117	0.8098688	0.8832747	0.7724832	0.8838062	0.7741261	0.8833569	0.882787	0.8832581	0.8831031	0.8830424	0.8331637	0.8660343
2022-10-01T21:00	0.88257	0.8827034	0.8823394	0.8631597	0.8641239	0.8828625	0.8640745	0.8646264	0.8318984	0.8641185	0.8632175	0.8322084	0.8832785	0.8085798	0.7992142	0.8088383	0.8088574	0.8826887	0.8828395	0.8823754	0.8641915	0.7729689	0.8827633	0.8632314	0.7870402	0.8088061	0.7728736	0.7869261	0.8632218	0.864216	0.8631604	0.8642042	0.8320576	0.8827701	0.7716479	0.8826784	0.8088221	0.8829414	0.7716229	0.8834728	0.7732576	0.8830235	0.8824536	0.8829248	0.8827697	0.8827091	0.8320008	0.8647074
2022-10-01T22:00	0.8822367	0.88237	0.882006	0.8618472	0.8628066	0.8825292	0.8627574	0.8633065	0.8307419	0.8628012	0.8619047	0.8310502	0.8829452	0.8075395	0.7982206	0.8077967	0.8078157	0.8823554	0.8825061	0.882042	0.8628739	0.7721063	0.88243	0.8619185	0.7861073	0.8077647	0.7720114	0.7859938	0.861909	0.8628982	0.8618479	0.8628865	0.8309002	0.8824368	0.7707918	0.882345	0.8077806	0.882608	0.7707669	0.8831395	0.7723935	0.8826902	0.8821203	0.8825914	0.8824364	0.8823757	0.8308437	0.8633872
2022-10-01T23:00	0.8819034	0.8820367	0.8816727	0.8605412	0.8614958	0.8821958	0.8614469	0.8619933	0.829591	0.8614905	0.8605985	0.8298979	0.8826119	0.8065044	0.797232	0.8067603	0.8067792	0.8820221	0.8821728	0.8817087	0.8615628	0.7712479	0.8820967	0.8606122	0.7851791	0.8067284	0.7711535	0.7850662	0.8606027	0.861587	0.8605419	0.8615754	0.8297485	0.8821035	0.76994	0.8820117	0.8067443	0.8822747	0.7699152	0.8828062	0.7715337	0.8823569	0.881787	0.8822581	0.8821031	0.8820424	0.8296924	0.8620735
2022-10-02T00:00	0.88157	0.8817034	0.8813394	0.8592417	0.8601916	0.8818625	0.8601429	0.8606866	0.8284459	0.8601863	0.8592987	0.8287512	0.8822785	0.8054745	0.7962483	0.8057291	0.8057479	0.8816887	0.8818395	0.8813754	0.8602582	0.7703938	0.8817633	0.8593124	0.7842555	0.8056974	0.7702998	0.7841432	0.8593029	0.8602824	0.8592424	0.8602708	0.8286027	0.8817701	0.7690924	0.8816784	0.8057131	0.8819414	0.7690678	0.8824728	0.7706782	0.8820235	0.8814536	0.8819248	0.8817697	0.8817091	0.8285468	0.8607665
2022-10-02T01:00	0.8812367	0.88137	0.881006	0.8579488	0.8588939	0.8815292	0.8588455	0.8593864	0.8273066	0.8588886	0.8580055	0.8276103	0.8819452	0.8044497	0.7952695	0.804703	0.8047217	0.8813554	0.8815061	0.881042	0.8589602	0.7695439	0.88143	0.8580191	0.7833365	0.8046715	0.7694505	0.7832248	0.8580097	0.8589842	0.8579495	0.8589726	0.8274625	0.8814368	0.7682491	0.881345	0.8046871	0.881608	0.7682245	0.8821395	0.7698269	0.8816902	0.8811203	0.8815914	0.8814364	0.8813757	0.8274069	0.8594659
2022-10-02T02:00	0.879834	0.8799667	0.8796045	0.8566622	0.8576027	0.880125	0.8575545	0.8580927	0.8261729	0.8575974	0.8567186	0.8264751	0.8816119	0.80343	0.7942956	0.803682	0.8037007	0.8799521	0.8801021	0.8796403	0.8576686	0.7686983	0.8800264	0.8567322	0.7824221	0.8036506	0.7686053	0.7823109	0.8567228	0.8576925	0.8566629	0.857681	0.826328	0.8800331	0.7674099	0.8799418	0.8036663	0.8802035	0.7673855	0.8818062	0.7689799	0.8802853	0.8797182	0.880187	0.8800327	0.8799724	0.8262727	0.8581718
2022-10-02T03:00	0.8784383	0.8785704	0.87821	0.8553821	0.8563179	0.8787279	0.8562699	0.8568055	0.8250448	0.8563126	0.8554383	0.8253456	0.8812785	0.8024153	0.7933265	0.8026662	0.8026847	0.8785559	0.8787051	0.8782456	0.8563835	0.7678569	0.8786297	0.8554517	0.7815123	0.8026349	0.7677644	0.7814016	0.8554424	0.8564073	0.8553828	0.8563958	0.8251992	0.8786364	0.766575	0.8785456	0.8026505	0.878806	0.7665507	0.8814728	0.7681371	0.8788873	0.8783231	0.8787895	0.878636	0.878576	0.8251442	0.8568841
2022-10-02T04:00	0.8770496	0.877181	0.8768224	0.8541084	0.8550395	0.8773377	0.8549917	0.8555247	0.8239224	0.8550343	0.8541643	0.8242217	0.8809452	0.8014058	0.7923623	0.8016554	0.8016738	0.8771666	0.8773151	0.8768579	0.8551048	0.7670197	0.8772401	0.8541777	0.780607	0.8016243	0.7669277	0.7804969	0.8541684	0.8551284	0.8541091	0.855117	0.824076	0.8772467	0.7657442	0.8771563	0.8016397	0.8774154	0.76572	0.8811395	0.7672985	0.8774964	0.876935	0.8773991	0.8772463	0.8771866	0.8240213	0.8556029
2022-10-02T05:00	0.8756678	0.8757985	0.8754417	0.852841	0.8537675	0.8759545	0.85372	0.8542502	0.8228056	0.8537623	0.8528966	0.8231033	0.8806119	0.8004013	0.7914029	0.8006496	0.800668	0.8757842	0.8759319	0.875477	0.8538324	0.7661867	0.8758573	0.85291	0.7797062	0.8006187	0.7660951	0.7795967	0.8529007	0.853856	0.8528417	0.8538446	0.8229585	0.875864	0.7649175	0.875774	0.8006341	0.8760318	0.7648935	0.8808062	0.7664641	0.8761124	0.8755538	0.8760155	0.8758636	0.8758041	0.822904	0.8543281
2022-10-02T06:00	0.8742929	0.874423	0.874068	0.85158	0.8525018	0.8745782	0.8524545	0.8529821	0.8216943	0.8524966	0.8516353	0.8219906	0.8802785	0.7994018	0.7904482	0.7996489	0.7996671	0.8744087	0.8745557	0.8741031	0.8525664	0.7653579	0.8744815	0.8516486	0.7788099	0.7996181	0.7652667	0.7787009	0.8516394	0.8525898	0.8515807	0.8525786	0.8218464	0.8744881	0.764095	0.8743986	0.7996334	0.8746551	0.7640711	0.8804728	0.7656339	0.8747352	0.8741794	0.8746389	0.8744877	0.8744286	0.8217922	0.8530596
2022-10-02T07:00	0.8729249	0.8730543	0.872701	0.8503252	0.8512424	0.8732087	0.8511954	0.8517204	0.8205886	0.8512373	0.8503802	0.8208834	0.8799452	0.7984073	0.7894984	0.7986531	0.7986713	0.8730401	0.8731864	0.872736	0.8513067	0.7645331	0.8731125	0.8503935	0.7779181	0.7986225	0.7644424	0.7778096	0.8503843	0.85133	0.8503259	0.8513188	0.82074	0.8731191	0.7632766	0.87303	0.7986377	0.8732853	0.7632528	0.8801395	0.7648078	0.873365	0.872812	0.8732691	0.8731187	0.8730598	0.820686	0.8517975
2022-10-02T08:00	0.8715637	0.8716924	0.8713409	0.8490767	0.8499894	0.8718461	0.8499426	0.8504649	0.8194884	0.8499843	0.8491315	0.8197818	0.8796119	0.7974177	0.7885533	0.7976623	0.7976804	0.8716783	0.8718238	0.8713757	0.8500533	0.7637125	0.8717503	0.8491446	0.7770307	0.7976319	0.7636223	0.7769228	0.8491355	0.8500765	0.8490774	0.8500654	0.819639	0.8717569	0.7624622	0.8716683	0.797647	0.8719223	0.7624385	0.8798062	0.7639858	0.8720016	0.8714513	0.8719062	0.8717565	0.8716979	0.8195853	0.8505417
2022-10-02T09:00	0.8702092	0.8703374	0.8699876	0.8478344	0.8487425	0.8704902	0.848696	0.8492157	0.8183937	0.8487375	0.8478889	0.8186856	0.8792785	0.7964331	0.7876128	0.7966765	0.7966945	0.8703233	0.8704681	0.8700222	0.8488062	0.762896	0.870395	0.847902	0.7761478	0.7966462	0.7628062	0.7760404	0.8478929	0.8488293	0.8478351	0.8488182	0.8185436	0.8704015	0.7616519	0.8703133	0.7966612	0.870566	0.7616284	0.8794728	0.7631679	0.870645	0.8700974	0.8705501	0.8704011	0.8703428	0.8184902	0.8492921
2022-10-02T10:00	0.8688616	0.8689891	0.8686411	0.8465984	0.8475019	0.8691412	0.8474556	0.8479728	0.8173045	0.8474969	0.8466526	0.8175949	0.8789452	0.7954534	0.7866771	0.7956956	0.7957135	0.868975	0.8691192	0.8686755	0.8475653	0.7620836	0.8690464	0.8466656	0.7752693	0.7956654	0.7619942	0.7751624	0.8466566	0.8475882	0.846599	0.8475772	0.8174536	0.8690529	0.7608457	0.8689651	0.7956804	0.8692166	0.7608222	0.8791395	0.7623541	0.8692951	0.8687503	0.8692007	0.8690525	0.8689945	0.8174004	0.8480487
2022-10-02T11:00	0.8675206	0.8676475	0.8673012	0.8453684	0.8462675	0.8677988	0.8462214	0.846736	0.8162207	0.8462625	0.8454224	0.8165096	0.8786119	0.7944785	0.7857461	0.7947195	0.7947373	0.8676335	0.8677769	0.8673355	0.8463305	0.7612752	0.8677045	0.8454353	0.7743951	0.7946895	0.7611863	0.7742888	0.8454264	0.8463534	0.8453691	0.8463424	0.816369	0.867711	0.7600435	0.8676237	0.7947044	0.8678739	0.7600201	0.8788062	0.7615444	0.867952	0.8674099	0.867858	0.8677106	0.8676529	0.8163161	0.8468116
2022-10-02T12:00	0.8661863	0.8663126	0.865968	0.8441447	0.8450392	0.8664632	0.8449934	0.8455054	0.8151423	0.8450342	0.8441983	0.8154298	0.8782785	0.7935086	0.7848196	0.7937484	0.7937661	0.8662987	0.8664414	0.8660021	0.845102	0.7604708	0.8663693	0.8442112	0.7735253	0.7937185	0.7603823	0.7734195	0.8442023	0.8451247	0.8441453	0.8451138	0.8152899	0.8663757	0.7592453	0.8662889	0.7937333	0.8665378	0.759222	0.8784728	0.7607387	0.8666156	0.8660762	0.8665221	0.8663754	0.866318	0.8152373	0.8455806
2022-10-02T13:00	0.8648587	0.8649843	0.8646415	0.842927	0.8438171	0.8651342	0.8437715	0.8442809	0.8140692	0.8438121	0.8429804	0.8143553	0.8779452	0.7925434	0.7838979	0.792782	0.7927997	0.8649705	0.8651125	0.8646754	0.8438795	0.7596705	0.8650408	0.8429932	0.7726598	0.7927523	0.7595824	0.7725546	0.8429843	0.8439021	0.8429276	0.8438913	0.8142161	0.8650472	0.758451	0.8649608	0.7927671	0.8652085	0.7584279	0.8781395	0.759937	0.8652858	0.8647491	0.8651928	0.8650468	0.8649897	0.8141638	0.8443558
2022-10-02T14:00	0.8635378	0.8636627	0.8633216	0.8417154	0.8426011	0.8638118	0.8425557	0.8430626	0.8130016	0.8425961	0.8417685	0.8132862	0.8776119	0.7915831	0.7829807	0.7918205	0.7918381	0.863649	0.8637902	0.8633554	0.8426632	0.7588741	0.8637189	0.8417813	0.7717987	0.791791	0.7587865	0.771694	0.8417724	0.8426857	0.841716	0.8426748	0.8131477	0.8637253	0.7576607	0.8636393	0.7918057	0.8638857	0.7576378	0.8778062	0.7591393	0.8639627	0.8634287	0.8638702	0.8637249	0.8636681	0.8130956	0.843137
2022-10-02T15:00	0.8622234	0.8623477	0.8620083	0.8405098	0.8413911	0.862496	0.8413459	0.8418503	0.8119392	0.8413861	0.8405627	0.8122225	0.8772785	0.7906276	0.782068	0.7908638	0.7908813	0.862334	0.8624746	0.8620419	0.8414529	0.7580817	0.8624036	0.8405754	0.7709418	0.7908344	0.7579946	0.7708376	0.8405666	0.8414753	0.8405105	0.8414645	0.8120846	0.8624099	0.7568744	0.8623244	0.790849	0.8625696	0.7568515	0.8774728	0.7583456	0.8626462	0.8621148	0.8625541	0.8624095	0.862353	0.8120328	0.8419244
2022-10-02T16:00	0.8609155	0.8610392	0.8607015	0.8393103	0.8401871	0.8611868	0.8401422	0.8406441	0.8108822	0.8401822	0.8393629	0.811164	0.8769452	0.7896768	0.78116	0.7899119	0.7899293	0.8610256	0.8611655	0.8607349	0.8402486	0.7572933	0.8610949	0.8393755	0.7700893	0.7898826	0.7572066	0.7699856	0.8393668	0.8402709	0.8393109	0.8402602	0.8110269	0.8611012	0.756092	0.861016	0.7898972	0.86126	0.7560692	0.8771395	0.7575558	0.8613362	0.8608075	0.8612446	0.8611008	0.8610445	0.8109753	0.8407178
2022-10-02T17:00	0.8596142	0.8597373	0.8594013	0.8381167	0.8389892	0.8598842	0.8389445	0.8394438	0.8098304	0.8389843	0.8381691	0.8101108	0.8766119	0.7887308	0.7802564	0.7889647	0.788982	0.8597238	0.8598629	0.8594345	0.8390504	0.7565088	0.8597926	0.8381816	0.7692409	0.7889356	0.7564225	0.7691378	0.8381729	0.8390725	0.8381174	0.8390619	0.8099744	0.8597989	0.7553135	0.8597142	0.78895	0.859957	0.7552908	0.8768062	0.75677	0.8600328	0.8595068	0.8599416	0.8597985	0.8597426	0.809923	0.8395172
2022-10-02T18:00	0.8583194	0.8584418	0.8581075	0.8369291	0.8377972	0.858588	0.8377527	0.8382496	0.8087839	0.8377924	0.8369812	0.8090629	0.8762785	0.7877895	0.7793574	0.7880222	0.7880394	0.8584284	0.8585668	0.8581406	0.8378581	0.7557282	0.8584969	0.8369937	0.7683969	0.7879932	0.7556423	0.7682942	0.836985	0.8378802	0.8369297	0.8378696	0.8089271	0.8585032	0.7545389	0.8584189	0.7880076	0.8586604	0.7545163	0.8764728	0.7559881	0.8587359	0.8582125	0.8586452	0.8585028	0.8584471	0.808876	0.8383226
2022-10-02T19:00	0.857031	0.8571529	0.8568202	0.8357474	0.8366112	0.8572983	0.8365669	0.8370613	0.8077425	0.8366064	0.8357992	0.8080202	0.8759452	0.7868529	0.7784629	0.7870845	0.7871016	0.8571395	0.8572772	0.8568531	0.8366718	0.7549515	0.8572077	0.8358117	0.767557	0.7870556	0.7548661	0.7674548	0.8358031	0.8366937	0.835748	0.8366832	0.8078851	0.8572139	0.7537681	0.85713	0.78707	0.8573704	0.7537457	0.8761395	0.7552101	0.8574455	0.8569246	0.8573552	0.8572135	0.8571581	0.8078343	0.837134
2022-10-02T20:00	0.855749	0.8558703	0.8555393	0.8345716	0.8354311	0.856015	0.8353871	0.835879	0.8067064	0.8354263	0.8346232	0.8069827	0.8756119	0.785921	0.7775728	0.7861514	0.7861684	0.855857	0.8559941	0.855572	0.8354914	0.7541787	0.8559248	0.8346356	0.7667213	0.7861227	0.7540937	0.7666196	0.834627	0.8355132	0.8345723	0.8355027	0.8068483	0.855931	0.7530012	0.8558475	0.7861369	0.8560867	0.7529789	0.8758062	0.754436	0.8561614	0.8556432	0.8560716	0.8559306	0.8558755	0.8067977	0.8359512
2022-10-02T21:00	0.8544735	0.8545941	0.8542648	0.8334017	0.8342569	0.8547381	0.8342131	0.8347025	0.8056755	0.8342521	0.833453	0.8059503	0.8752785	0.7849937	0.7766871	0.7852229	0.7852399	0.8545809	0.8547173	0.8542974	0.8343169	0.7534097	0.8546484	0.8334653	0.7658897	0.7851944	0.7533251	0.7657886	0.8334568	0.8343386	0.8334023	0.8343281	0.8058166	0.8546545	0.7522381	0.8545715	0.7852086	0.8548095	0.7522159	0.8754728	0.7536657	0.8548838	0.8543682	0.8547945	0.8546542	0.8545993	0.8057663	0.8347744
2022-10-02T22:00	0.8532043	0.8533244	0.8529966	0.8322376	0.8330885	0.8534676	0.8330449	0.833532	0.8046497	0.8330838	0.8322886	0.8049232	0.8749452	0.784071	0.7758059	0.7842991	0.784316	0.8533112	0.8534469	0.853029	0.8331482	0.7526446	0.8533783	0.8323009	0.7650624	0.7842707	0.7525604	0.7649617	0.8322924	0.8331698	0.8322382	0.8331594	0.8047901	0.8533844	0.7514788	0.8533018	0.7842848	0.8535386	0.7514567	0.8751395	0.7528993	0.8536126	0.8530995	0.8535237	0.8533841	0.8533295	0.80474	0.8336035
2022-10-02T23:00	0.8519414	0.8520609	0.8517348	0.8310793	0.831926	0.8522034	0.8318826	0.8323672	0.803629	0.8319213	0.8311301	0.8039011	0.8746119	0.783153	0.7749291	0.7833799	0.7833967	0.8520478	0.8521828	0.8517671	0.8319854	0.7518832	0.8521146	0.8311423	0.7642391	0.7833517	0.7517995	0.764139	0.8311339	0.8320069	0.8310799	0.8319965	0.8037687	0.8521207	0.7507233	0.8520385	0.7833657	0.8522741	0.7507013	0.8748062	0.7521367	0.8523477	0.8518372	0.8522592	0.8521203	0.852066	0.8037189	0.8324384
2022-10-03T00:00	0.8506849	0.8508037	0.8504793	0.8299268	0.8307693	0.8509456	0.8307261	0.8312083	0.8026134	0.8307646	0.8299773	0.8028841	0.8742785	0.7822395	0.7740566	0.7824653	0.782482	0.8507907	0.850925	0.8505114	0.8308283	0.7511257	0.8508572	0.8299895	0.76342	0.7824372	0.7510424	0.7633203	0.8299811	0.8308497	0.8299274	0.8308395	0.8027524	0.8508632	0.7499715	0.8507814	0.7824512	0.8510159	0.7499497	0.8744728	0.751378	0.8510891	0.8505811	0.8510011	0.8508629	0.8508088	0.8027028	0.8312791
2022-10-03T01:00	0.8494346	0.8495528	0.84923	0.82878	0.8296183	0.849694	0.8295753	0.8300551	0.8016028	0.8296136	0.8288303	0.8018723	0.8739452	0.7813306	0.7731885	0.7815553	0.7815719	0.8495398	0.8496735	0.8492619	0.8296771	0.750372	0.849606	0.8288424	0.7626049	0.7815273	0.7502891	0.7625058	0.828834	0.8296984	0.8287806	0.8296881	0.8017411	0.849612	0.7492236	0.8495306	0.7815412	0.8497639	0.7492018	0.8741395	0.750623	0.8498368	0.8493313	0.8497492	0.8496117	0.8495579	0.8016918	0.8301256
2022-10-03T02:00	0.8491012	0.8492195	0.8479869	0.827639	0.8284731	0.8493606	0.8284303	0.8289077	0.8005973	0.8284684	0.827689	0.8008654	0.8736119	0.7804262	0.7723247	0.7806498	0.7806663	0.8492065	0.8493402	0.8480187	0.8285316	0.749622	0.8492727	0.827701	0.7617939	0.7806219	0.7495395	0.7616953	0.8276927	0.8285527	0.8276396	0.8285426	0.800735	0.8492787	0.7484793	0.8491973	0.7806358	0.8494306	0.7484576	0.8738062	0.7498717	0.8495035	0.848998	0.8494159	0.8492783	0.8492246	0.8006859	0.8289778
2022-10-03T03:00	0.8487679	0.8488862	0.8467501	0.8265036	0.8273336	0.8490273	0.827291	0.827766	0.7995968	0.8273289	0.8265534	0.7998636	0.8732785	0.7795263	0.7714652	0.7797488	0.7797652	0.8488732	0.8490069	0.8467817	0.8273917	0.7488757	0.8489394	0.8265654	0.760987	0.7797211	0.7487937	0.7608888	0.8265571	0.8274128	0.8265042	0.8274027	0.7997338	0.8489454	0.7477388	0.848864	0.7797348	0.8490973	0.7477172	0.8734728	0.7491242	0.8491701	0.8486647	0.8490825	0.848945	0.8488912	0.799685	0.8278358
2022-10-03T04:00	0.8484346	0.8485528	0.8455194	0.8253739	0.8261997	0.848694	0.8261574	0.82663	0.7986014	0.8261951	0.8254235	0.7988668	0.8729452	0.7786309	0.77061	0.7788523	0.7788686	0.8485398	0.8486735	0.8455509	0.8262576	0.7481332	0.848606	0.8254354	0.760184	0.7788247	0.7480516	0.7600864	0.8254271	0.8262786	0.8253745	0.8262685	0.7987376	0.848612	0.7470019	0.8485306	0.7788384	0.8487639	0.7469805	0.8731395	0.7483805	0.8488368	0.8483313	0.8487492	0.8486117	0.8485579	0.798689	0.8266995
2022-10-03T05:00	0.8481012	0.8482195	0.8442949	0.8242499	0.8250716	0.8483606	0.8250294	0.8254997	0.7976108	0.825067	0.8242992	0.7978749	0.8726119	0.77774	0.7697591	0.7779602	0.7779765	0.8482065	0.8483402	0.8443262	0.8251292	0.7473944	0.8482727	0.824311	0.7593851	0.7779328	0.7473131	0.759288	0.8243028	0.82515	0.8242505	0.82514	0.7977464	0.8482787	0.7462687	0.8481973	0.7779464	0.8484306	0.7462474	0.8728062	0.7476404	0.8485035	0.847998	0.8484159	0.8482783	0.8482246	0.7976981	0.8255688
2022-10-03T06:00	0.8477679	0.8478862	0.8430765	0.8231314	0.823949	0.8480273	0.8239071	0.824375	0.7966252	0.8239444	0.8231805	0.796888	0.8722785	0.7768535	0.7689124	0.7770727	0.7770889	0.8478732	0.8480069	0.8431076	0.8240063	0.7466593	0.8479394	0.8231922	0.7585902	0.7770454	0.7465784	0.7584935	0.8231841	0.8240271	0.823132	0.8240171	0.7967601	0.8479454	0.7455392	0.847864	0.7770589	0.8480973	0.745518	0.8724728	0.7469041	0.8481701	0.8476647	0.8480825	0.847945	0.8478912	0.796712	0.8244438
2022-10-03T07:00	0.8474346	0.8475528	0.8418641	0.8220186	0.8228321	0.847694	0.8227903	0.823256	0.7956446	0.8228275	0.8220674	0.795906	0.8719452	0.7759714	0.76807	0.7761895	0.7762056	0.8475398	0.8476735	0.8418951	0.8228891	0.7459278	0.847606	0.8220791	0.7577992	0.7761624	0.7458474	0.757703	0.822071	0.8229098	0.8220192	0.8228998	0.7957788	0.847612	0.7448133	0.8475306	0.7761759	0.8477639	0.7447922	0.8721395	0.7461714	0.8478368	0.8473313	0.8477492	0.8476117	0.8475579	0.7957309	0.8233243
2022-10-03T08:00	0.8471012	0.8472195	0.8406578	0.8209112	0.8217207	0.8473606	0.8216792	0.8221425	0.7946688	0.8217161	0.8209598	0.7949289	0.8716119	0.7750938	0.7672317	0.7753108	0.7753268	0.8472065	0.8473402	0.8406887	0.8217774	0.7452	0.8472727	0.8209714	0.7570122	0.7752837	0.7451199	0.7569165	0.8209634	0.821798	0.8209118	0.8217881	0.7948023	0.8472787	0.7440911	0.8471973	0.7752972	0.8474306	0.7440701	0.8718062	0.7454423	0.8475035	0.846998	0.8474159	0.8472783	0.8472246	0.7947547	0.8222105
2022-10-03T09:00	0.8467679	0.8468862	0.8394575	0.8198094	0.8206148	0.8470273	0.8205735	0.8210345	0.7936979	0.8206103	0.8198577	0.7939567	0.8712785	0.7742205	0.7663977	0.7744364	0.7744524	0.8468732	0.8470069	0.8394882	0.8206713	0.7444758	0.8469394	0.8198693	0.7562291	0.7744095	0.7443962	0.7561338	0.8198613	0.8206918	0.81981	0.8206819	0.7938308	0.8469454	0.7433724	0.846864	0.7744229	0.8470973	0.7433515	0.8714728	0.7447169	0.8471701	0.8466647	0.8470825	0.846945	0.8468912	0.7937834	0.8211022
2022-10-03T10:00	0.848312	0.8484276	0.8403488	0.8212959	0.8220779	0.8485658	0.8220377	0.8224829	0.7959733	0.8220735	0.8213429	0.7962245	0.8718204	0.7745434	0.7664214	0.7745482	0.7756951	0.8484149	0.8485458	0.8403786	0.8221312	0.7437552	0.8484798	0.8213542	0.7554499	0.7756078	0.743676	0.7553551	0.8213464	0.8221511	0.8212964	0.8221415	0.7961023	0.8484857	0.7426573	0.8484059	0.7745348	0.8486344	0.7426365	0.8720111	0.7439952	0.8481427	0.8482112	0.84862	0.8484853	0.8484326	0.7960563	0.8225488
2022-10-03T11:00	0.8503333	0.8504457	0.8417923	0.8234511	0.8242057	0.8505805	0.8241666	0.8245917	0.7980013	0.8242013	0.8234965	0.7984003	0.8731334	0.7736729	0.7655913	0.7736776	0.775056	0.8504331	0.850561	0.841821	0.8242542	0.7430382	0.8504965	0.8235073	0.7546746	0.7749371	0.7429594	0.7545803	0.8234999	0.8242734	0.8234514	0.8242642	0.7982104	0.8505023	0.7419458	0.8504244	0.7736643	0.8506476	0.7419251	0.8726086	0.743277	0.850257	0.8502351	0.8506334	0.8505018	0.8504504	0.7981399	0.8246555
